Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Media
9915135792,"Sep 25, 2023, 1:10:58 AM",Evening Run,Run,,3614,11.22,167.0,102,false,,"",activities/10626597852.fit.gz,,,3614.0,3611.0,11222.0,7.0,3.1077263355255127,80.89498901367188,78.0,1620.9000244140625,1639.199951171875,17.272727966308594,-0.0035644269082695246,,,91.0,87.07050323486328,,155.67709350585938,,,910.0,,,102.0,,,,,,,,,,,,,0.0,,1.0,11353.7001953125,1695603584.0,1.0,21.65999984741211,19.90999984741211,-1.75,0.20999999344348907,1014.0900268554688,2.240000009536743,5.190000057220459,71.0,0.0,1695559808.0,1695603200.0,0.375,,13853811.0,0.0,1.0,0.0,53660.0,0.0,,,,,0.0,3.105146646499634,1670.0,,,,10354.0,,,,,,""
9940717597,"Sep 29, 2023, 2:05:34 AM",Evening Run,Run,,1423,5.01,176.0,56,false,,"",activities/10653382354.fit.gz,,,1423.0,1423.0,5015.0,5.0,3.524244546890259,53.30256271362305,38.0,1621.4000244140625,1639.300048828125,5.454545497894287,0.15752741694450378,,,94.0,88.28943634033203,,163.95069885253906,,,415.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,5086.5,1695952768.0,2.0,23.81999969482422,22.229999542236328,2.490000009536743,0.25,1002.72998046875,3.190000057220459,7.269999980926514,359.0,0.0,1695905664.0,1695948416.0,0.5,,13853811.0,0.0,1.0,0.4300000071525574,49013.0,0.0,,,,,0.0,3.524244546890259,2763.0,,,,4142.0,,,,,,""
9972657146,"Oct 4, 2023, 2:46:48 AM",Evening Run,Run,,1434,3.31,175.0,30,false,,"",activities/10686877445.fit.gz,,,1434.0,1026.0,3309.0,5.0,3.2251462936401367,34.945987701416016,24.0,1621.5,1637.199951171875,47.0,0.09972801804542542,,,98.0,86.3825912475586,,157.7165985107422,,,376.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,3406.699951171875,1696384768.0,1.0,15.59000015258789,14.170000076293945,-2.490000009536743,0.28999999165534973,1011.5700073242188,2.7799999713897705,8.470000267028809,303.0,0.0,1696337920.0,1696379904.0,0.625,,13853811.0,0.09000000357627869,5.0,0.07999999821186066,45473.0,0.0,,,,,0.0,2.3075313568115234,455.0,,,,3656.0,,,,,,""
10044156028,"Oct 15, 2023, 2:52:10 PM",Morning Run,Run,,763,2.62,161.0,18,false,,"",activities/10761332951.fit.gz,,,763.0,763.0,2625.0,7.800000190734863,3.4403669834136963,27.726287841796875,13.0,1621.300048828125,1639.300048828125,5.833333492279053,0.20571428537368774,,,92.0,87.84635925292969,,151.5192108154297,,,195.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,2659.10009765625,1697378432.0,1.0,2.7200000286102295,1.409999966621399,-2.5999999046325684,0.6800000071525574,1028.0400390625,1.440000057220459,2.859999895095825,188.0,0.0,1697375360.0,1697415680.0,0.0,,13853811.0,0.0,1.0,0.009999999776482582,26062.0,0.0,,,,,0.0,3.4403669834136963,1266.0,,,,2208.0,,,,,,""
10064662311,"Oct 19, 2023, 1:12:13 AM",Evening Run,Run,,972,2.28,176.0,14,false,,"",activities/10782640883.fit.gz,,,972.0,650.0,2287.0,6.199999809265137,3.5184614658355713,29.731428146362305,28.0,1621.300048828125,1639.199951171875,12.222222328186035,0.32794052362442017,,,102.0,88.23236846923828,,150.09776306152344,,,252.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,2341.10009765625,1697677184.0,2.0,18.920000076293945,17.540000915527344,1.6799999475479126,0.3199999928474426,1014.5499877929688,1.7300000190734863,3.2100000381469727,156.0,0.0,1697634816.0,1697674624.0,0.125,,13853811.0,0.0,1.0,0.4000000059604645,43783.0,0.0,,,,,0.0,2.3528807163238525,943.5,,,,2538.0,,,,,,""
10069942907,"Oct 19, 2023, 11:37:04 PM",Afternoon Run,Run,,946,3.10,166.0,22,false,,"",activities/10788117118.fit.gz,,,946.0,933.0,3106.0,5.400000095367432,3.3290460109710693,26.857973098754883,0.0,1620.0,1637.0,9.0,-0.04185447469353676,,,92.0,86.44261932373047,,152.1639404296875,,,244.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,3136.300048828125,1697756416.0,1.0,25.770000457763672,23.899999618530273,0.5400000214576721,0.1899999976158142,1013.25,2.2699999809265137,4.150000095367432,71.0,0.0,1697721216.0,1697760896.0,0.125,,13853811.0,0.0,1.0,0.0,50734.0,0.0,,,,,0.0,3.2832980155944824,639.0,,,,2670.0,,,,,,""
10087027252,"Oct 22, 2023, 8:27:00 PM",Afternoon Run,Run,,1751,6.13,177.0,54,false,,"",activities/10805947044.fit.gz,,,1751.0,1742.0,6133.0,10.800000190734863,3.5206658840179443,20.56072425842285,41.0,1593.800048828125,1611.5999755859375,26.47058868408203,-0.013044186867773533,,,91.0,87.18514251708984,,157.0813751220703,,,478.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,6177.5,1698004736.0,1.0,22.68000030517578,20.979999542236328,0.10999999940395355,0.2199999988079071,1003.1300048828125,2.430000066757202,6.039999961853027,51.0,0.0,1697980672.0,1698019840.0,0.375,,13853811.0,0.0,1.0,0.11999999731779099,56767.0,4.0,,,,,0.0,3.5025699138641357,198.0,,,,5018.0,,,,,,""
10093439517,"Oct 24, 2023, 12:59:53 AM",Evening Run,Run,,951,3.24,172.0,40,false,,"",activities/10812648924.fit.gz,,,951.0,951.0,3241.0,5.0,3.407991647720337,31.17284393310547,25.0,1623.0999755859375,1639.300048828125,5.0,0.06479481607675552,,,91.0,87.39872741699219,,166.37115478515625,,,285.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,3275.699951171875,1698105600.0,2.0,22.700000762939453,20.940000534057617,-0.8899999856948853,0.20999999344348907,999.4000244140625,3.940000057220459,7.099999904632568,0.0,0.0,1698067072.0,1698106240.0,0.375,,13853811.0,0.0,1.0,0.46000000834465027,47862.0,0.0,,,,,0.0,3.407991647720337,1530.0,,,,2742.0,,,,,,""
10110835887,"Oct 27, 2023, 12:01:40 AM",Evening Run,Run,,1452,4.73,171.0,33,false,,"",activities/10830710508.fit.gz,,,1452.0,1397.0,4734.0,5.800000190734863,3.3886899948120117,43.1202392578125,26.0,1621.199951171875,1639.300048828125,7.142857074737549,0.11406844109296799,,,104.0,88.62702178955078,,151.35536193847656,,,364.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,4786.2998046875,1698364800.0,2.0,9.649999618530273,7.289999961853027,4.690000057220459,0.7099999785423279,1009.3200073242188,4.610000133514404,8.59000015258789,17.0,0.0,1698326528.0,1698365184.0,0.375,,13853811.0,0.0,1.0,0.5299999713897705,23213.0,0.0,,,,,0.0,3.2603306770324707,2238.0,,,,4130.0,,,,,,""
10139367367,"Nov 1, 2023, 12:25:05 AM",Evening Run,Run,,969,2.59,153.0,13,false,,"",activities/10860624558.fit.gz,,,969.0,949.0,2591.0,4.0,2.7302422523498535,27.812965393066406,31.0,1621.199951171875,1639.300048828125,5.0,0.18525665998458862,,,93.0,85.79887390136719,,140.8731689453125,,,216.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,2624.89990234375,1698796800.0,1.0,7.710000038146973,6.619999885559082,-3.6700000762939453,0.4399999976158142,1023.1599731445312,1.0499999523162842,2.009999990463257,210.0,0.0,1698758912.0,1698796800.0,0.625,,13853811.0,0.0,1.0,0.0,32150.0,0.0,,,,,0.0,2.6738905906677246,1139.0,,,,2656.0,,,,,,""
10186404832,"Nov 6, 2023, 11:55:01 PM",Afternoon Run,Run,,991,3.22,167.0,22,false,,"",activities/10909837991.fit.gz,,,991.0,957.0,3227.0,9.600000381469727,3.3719959259033203,6.550000190734863,44.0,1593.699951171875,1600.300048828125,8.88888931274414,0.003098853398114443,,,91.0,86.68534851074219,,149.57327270507812,,,247.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,3235.10009765625,1699311616.0,2.0,20.979999542236328,19.229999542236328,-2.5799999237060547,0.20000000298023224,1002.9299926757812,3.0299999713897705,5.730000019073486,315.0,0.0,1699277696.0,1699314816.0,0.875,,13853811.0,0.0,1.0,0.5199999809265137,55231.0,0.0,,,,,0.0,3.2563066482543945,0.0,,,,2732.0,,,,,,""
10186405082,"Nov 9, 2023, 2:38:39 AM",Evening Run,Run,,1504,4.68,171.0,42,false,,"",activities/10909838243.fit.gz,,,1504.0,1504.0,4679.0,4.400000095367432,3.111037254333496,49.718055725097656,60.0,1621.300048828125,1639.300048828125,5.833333492279053,0.18807438015937805,,,93.0,85.89778137207031,,156.4680633544922,,,403.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,4742.2998046875,1699495168.0,3.0,2.8299999237060547,1.3200000524520874,-0.07000000029802322,0.8100000023841858,1024.949951171875,1.600000023841858,3.140000104904175,275.0,0.0,1699450624.0,1699487488.0,0.875,,13853811.0,0.33000001311302185,5.0,0.9800000190734863,13541.0,0.0,,,,,0.0,3.111037254333496,2289.0,,,,4262.0,,,,,,""
10196899210,"Nov 11, 2023, 3:01:25 AM",Evening Run,Run,,1197,3.96,172.0,32,false,,"",activities/10920709683.fit.gz,,,1197.0,1181.0,3962.0,6.166666507720947,3.3547840118408203,13.590690612792969,25.0,1593.9000244140625,1598.699951171875,5.833333492279053,-0.005047955550253391,,,93.0,86.6233901977539,,154.53396606445312,,,317.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,3971.699951171875,1699671552.0,3.0,4.960000038146973,3.6700000762939453,-6.78000020980835,0.41999998688697815,1018.9099731445312,1.6799999475479126,2.390000104904175,216.0,0.0,1699623552.0,1699660160.0,0.875,,13853811.0,0.0,1.0,0.699999988079071,47752.0,0.0,,,,,0.0,3.309941530227661,34.0,,,,3374.0,,,,,,""
10206613413,"Nov 12, 2023, 3:04:07 PM",Morning Run,Run,,1479,5.01,178.0,65,false,,"",activities/10930810252.fit.gz,,,1479.0,1476.0,5016.0,7.0,3.398374080657959,15.68607234954834,21.0,1593.699951171875,1598.699951171875,9.0,0.007974481210112572,,,94.0,89.52989959716797,,166.9491424560547,,,446.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,5028.2998046875,1699801216.0,1.0,2.950000047683716,1.0499999523162842,-8.970000267028809,0.4099999964237213,1024.239990234375,1.9199999570846558,3.950000047683716,189.0,0.0,1699796480.0,1699832832.0,0.0,,13853811.0,0.0,1.0,0.0,39331.0,0.0,,,,,0.0,3.3914806842803955,44.0,,,,4364.0,,,,,,""
10220509023,"Nov 15, 2023, 2:39:21 AM",Evening Run,Run,"",1804,5.33,165.0,46,false,,Second pair,activities/10945213682.fit.gz,,,1804.0,1800.0,5329.0,6.800000190734863,2.9605555534362793,47.849815368652344,54.0,1620.5999755859375,1639.300048828125,6.0,-0.022518295794725418,,,89.0,85.2887954711914,,153.22740173339844,,,450.0,,,46.0,,,,,,,,,,,0.0,,0.0,,1.0,5371.89990234375,1700013568.0,1.0,12.449999809265137,11.050000190734863,-6.960000038146973,0.25,1015.739990234375,1.5499999523162842,1.9600000381469727,273.0,0.0,1699969408.0,1700005504.0,0.125,,15467879.0,0.0,1.0,0.0,48273.0,0.0,,,,,0.0,2.953991174697876,2928.0,,,,5066.0,,,,,,""
10249166898,"Nov 20, 2023, 2:56:47 AM",Evening Run,Run,,1216,3.86,165.0,33,false,,Second pair,activities/10975027846.fit.gz,,,1216.0,1202.0,3865.0,5.0,3.2154741287231445,11.41758918762207,51.0,1593.699951171875,1598.699951171875,9.090909004211426,0.0025873221457004547,,,93.0,85.55640411376953,,155.94570922851562,,,328.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,3879.300048828125,1700445568.0,3.0,8.329999923706055,5.940000057220459,-0.8500000238418579,0.5199999809265137,1006.8400268554688,3.990000009536743,7.900000095367432,315.0,0.30000001192092896,1700401792.0,1700437248.0,0.125,,15467879.0,0.15000000596046448,5.0,0.9300000071525574,22260.0,0.0,,,,,0.0,3.1784539222717285,84.5,,,,3428.0,,,,,,""
10260501770,"Nov 22, 2023, 3:44:15 AM",Evening Run,Run,,1182,3.30,169.0,24,false,,Second pair,activities/10986817938.fit.gz,,,1182.0,1092.0,3302.0,5.800000190734863,3.0238094329833984,29.958354949951172,32.0,1621.199951171875,1633.699951171875,8.307692527770996,0.27256208658218384,,,106.0,87.12562561035156,,150.34873962402344,,,296.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,3353.300048828125,1700621952.0,1.0,5.510000228881836,3.680000066757202,-5.320000171661377,0.46000000834465027,1025.6099853515625,2.2799999713897705,4.570000171661377,201.0,0.0,1700574720.0,1700610048.0,0.375,,15467879.0,0.0,1.0,0.0,39308.0,0.0,,,,,0.0,2.7935702800750732,2358.0,,,,3192.0,,,,,,""
10281430658,"Nov 25, 2023, 10:33:01 PM",Afternoon Run,Run,,867,2.62,165.0,18,false,,Second pair,activities/11008588769.fit.gz,,,867.0,862.0,2625.0,3.799999952316284,3.045243501663208,27.48215675354004,12.0,1621.699951171875,1639.300048828125,5.0,0.11047618836164474,,,90.0,87.5235824584961,,148.4747314453125,,,212.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,2659.0,1700949632.0,3.0,-5.110000133514404,-5.869999885559082,-10.100000381469727,0.6800000071525574,1022.8499755859375,1.100000023841858,3.0,357.0,0.0,1700920576.0,1700955520.0,0.375,,15467879.0,0.1899999976158142,6.0,0.8199999928474426,26522.0,0.0,,,,,0.0,3.027681589126587,1030.0,,,,2500.0,,,,,,""
10317784138,"Dec 2, 2023, 2:35:01 PM",Morning Run,Run,,1437,4.92,157.0,28,false,,Second pair,activities/11046280682.fit.gz,,,1437.0,1432.0,4922.0,5.599999904632568,3.4371509552001953,43.69422912597656,34.0,1620.5999755859375,1658.0999755859375,5.384615421295166,-0.014221861027181149,,,100.0,88.9041976928711,,146.2216796875,,,339.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,4975.0,1701525632.0,2.0,-3.069999933242798,-6.800000190734863,-10.979999542236328,0.5400000214576721,1014.1599731445312,2.609999895095825,6.150000095367432,260.0,0.0,1701525888.0,1701560192.0,0.625,,15467879.0,0.0,1.0,0.5600000023841858,33117.0,0.0,,,,,0.0,3.4251914024353027,508.0,,,,4222.0,,,,,,""
10323192597,"Dec 3, 2023, 4:03:44 PM",Morning Run,Run,,1427,4.98,174.0,43,false,,Second pair,activities/11051889097.fit.gz,,,1427.0,1427.0,4980.0,5.199999809265137,3.4898388385772705,12.539298057556152,0.0,1592.5999755859375,1605.199951171875,5.384615421295166,0.0,,,101.0,90.44194030761719,,156.76495361328125,,,446.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,4995.2998046875,1701619200.0,3.0,2.059999942779541,-1.7100000381469727,-6.289999961853027,0.5400000214576721,1013.3300170898438,3.9000000953674316,8.140000343322754,347.0,0.0,1701612288.0,1701646592.0,0.75,,15467879.0,0.0,1.0,0.9599999785423279,25286.0,1.0,,,,,0.0,3.4898388385772705,22.0,,,,4360.0,,,,,,""
10366531277,"Dec 12, 2023, 2:36:23 AM",Evening Run,Run,,1304,3.62,166.0,36,false,,Second pair,activities/11097097447.fit.gz,,,1304.0,1304.0,3624.0,4.849999904632568,2.7791411876678467,35.42913818359375,35.0,1621.5999755859375,1639.5,5.454545497894287,0.08002207428216934,,,92.0,84.57974243164062,,154.8078155517578,,,341.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,3661.10009765625,1702346368.0,3.0,6.5,4.670000076293945,-4.070000171661377,0.4699999988079071,1021.02001953125,2.490000009536743,4.920000076293945,342.0,0.0,1702303872.0,1702337792.0,0.875,,15467879.0,0.0,1.0,0.8600000143051147,34954.0,0.0,,,,,0.0,2.7791411876678467,2408.0,,,,3648.0,,,,,,""
10382144174,"Dec 15, 2023, 2:35:42 AM",Evening Run,Run,,1805,5.20,167.0,52,false,,Second pair,activities/11113331115.fit.gz,,,1805.0,1805.0,5206.0,3.799999952316284,2.8842105865478516,16.868976593017578,38.0,1593.800048828125,1600.4000244140625,5.833333492279053,0.021129466593265533,,,89.0,84.35710144042969,,157.642333984375,,,486.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,5220.0,1702605568.0,3.0,0.9100000262260437,-0.9800000190734863,-2.559999942779541,0.7799999713897705,1021.97998046875,1.6699999570846558,2.799999952316284,188.0,0.0,1702563200.0,1702596992.0,0.125,,15467879.0,0.0,1.0,0.800000011920929,20997.0,0.0,,,,,0.0,2.8842105865478516,63.0,,,,5000.0,,,,,,""
10407926558,"Dec 20, 2023, 3:14:21 AM",Evening Run,Run,,1889,5.40,167.0,49,false,,Second pair,activities/11140286325.fit.gz,,,1889.0,1889.0,5407.0,4.800000190734863,2.862360954284668,43.87369155883789,0.0,1619.5,1637.300048828125,8.0,0.09987054020166397,,,93.0,84.98800659179688,,153.4171142578125,,,488.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,5458.0,1703041152.0,3.0,9.619999885559082,8.420000076293945,-4.449999809265137,0.3700000047683716,1011.9500122070312,1.8700000047683716,3.259999990463257,192.0,0.0,1702995328.0,1703029120.0,0.125,,15467879.0,0.0,1.0,0.8999999761581421,38568.0,0.0,,,,,0.0,2.862360954284668,1588.0,,,,5310.0,,,,,,""
10604975818,"Jan 22, 2024, 1:39:52 AM",Evening Run,Run,,906,2.49,165.0,15,false,,Second pair,activities/11345232125.fit.gz,,,906.0,904.0,2489.0,7.400000095367432,2.7533185482025146,9.85580825805664,74.0,1592.0,1598.9000244140625,23.88888931274414,0.02812374383211136,,,93.0,82.77251434326172,,143.2151336669922,,,220.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,2530.300048828125,1705885184.0,3.0,6.900000095367432,5.869999885559082,-2.5999999046325684,0.5099999904632568,1006.5999755859375,1.340000033378601,2.359999895095825,344.0,0.0,1705846656.0,1705881984.0,0.375,,15467879.0,0.0,1.0,0.8700000047683716,35374.0,0.0,,,,,0.0,2.7472405433654785,207.0,,,,2466.0,,,,,,""
10624459509,"Jan 25, 2024, 3:40:19 AM",Evening Run,Run,,1390,3.80,172.0,30,false,,Second pair,activities/11365181837.fit.gz,,,1390.0,1276.0,3808.0,5.400000095367432,2.984326124191284,7.361319541931152,34.0,1591.5,1597.699951171875,3.846153736114502,-0.08665966242551804,,,100.0,83.07892608642578,,150.82704162597656,,,341.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,3807.5,1706151552.0,2.0,4.739999771118164,3.75,-4.289999961853027,0.5199999809265137,1015.3599853515625,1.159999966621399,1.590000033378601,215.0,0.0,1706105728.0,1706141440.0,0.375,,15467879.0,0.0,1.0,0.5099999904632568,34701.0,0.0,,,,,0.0,2.7395682334899902,395.0,,,,3660.0,,,,,,""
10643899733,"Jan 28, 2024, 3:37:11 AM",Evening Run,Run,,1547,4.54,163.0,30,false,,Second pair,activities/11385220977.fit.gz,,,1547.0,1530.0,4544.0,5.166666507720947,2.9699347019195557,7.340079307556152,0.0,1591.5,1596.699951171875,4.545454502105713,0.002200704300776124,,,91.0,83.09256744384766,,146.4979705810547,,,363.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,4550.2001953125,1706410752.0,1.0,2.9100000858306885,0.9300000071525574,-7.809999942779541,0.44999998807907104,1025.800048828125,1.9900000095367432,2.819999933242798,212.0,0.0,1706364800.0,1706400768.0,0.625,,15467879.0,0.0,1.0,0.0,32693.0,0.0,,,,,0.0,2.937298059463501,392.0,,,,4206.0,,,,,,""
10651140259,"Jan 29, 2024, 1:30:00 AM",Evening Run,Run,"",2310,6.27,,,false,"",Second pair,,,,2310.0,2310.0,6276.4541015625,,2.7170796394348145,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7170796394348145,,,,,,,,,,,""
10671871463,"Feb 1, 2024, 3:33:00 AM",Evening Run,Run,,1163,3.21,160.0,18,false,,Second pair,activities/11414194800.fit.gz,,,1163.0,1073.0,3218.0,5.599999904632568,2.999068021774292,10.325460433959961,61.0,1591.5,1598.4000244140625,4.166666507720947,0.009322560392320156,,,98.0,83.47799682617188,,143.91812133789062,,,276.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,3227.199951171875,1706756352.0,3.0,8.930000305175781,7.730000019073486,-5.650000095367432,0.3499999940395355,1012.3099975585938,1.6799999475479126,1.899999976158142,255.0,0.0,1706710144.0,1706746752.0,0.625,,15467879.0,0.0,1.0,0.8199999928474426,41458.0,0.0,,,,,0.0,2.766981840133667,797.0,,,,3106.0,,,,,,""
10678548993,"Feb 2, 2024, 3:39:09 AM",Evening Run,Run,,2140,5.75,169.0,60,false,,Second pair,activities/11421042079.fit.gz,,,2140.0,2087.0,5755.0,7.400000095367432,2.7575466632843018,20.9100284576416,92.0,1588.0,1598.5999755859375,30.909090042114258,0.006950478069484234,,,94.0,83.96207427978516,,156.6431121826172,,,557.0,,,60.0,,,,,,,,,,,,,0.0,,1.0,5801.5,1706842752.0,1.0,8.739999771118164,7.559999942779541,-5.380000114440918,0.36000001430511475,1007.0399780273438,1.3799999952316284,2.440000057220459,197.0,0.0,1706796544.0,1706833152.0,0.625,,15467879.0,0.0,1.0,0.20999999344348907,33886.0,0.0,,,,,0.0,2.6892523765563965,463.0,,,,5854.0,,,,,,""
10698050372,"Feb 4, 2024, 9:46:35 PM",Afternoon Run,Run,,2244,6.47,175.0,74,false,,Second pair,activities/11441376150.fit.gz,,,2244.0,2155.0,6476.0,5.400000095367432,3.0051043033599854,18.547815322875977,35.0,1591.5,1598.5999755859375,7.5,0.012353304773569107,,,96.0,87.38902282714844,,161.54379272460938,,,615.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,6492.60009765625,1707080448.0,1.0,5.260000228881836,3.9200000762939453,-2.5299999713897705,0.5699999928474426,1017.6500244140625,1.75,2.6700000762939453,147.0,0.0,1707055488.0,1707092608.0,0.875,,15467879.0,0.0,1.0,0.15000000596046448,21461.0,2.0,,,,,0.0,2.885917901992798,51.5,,,,6224.0,,,,,,""
10705177268,"Feb 6, 2024, 3:04:33 AM",Evening Run,Run,,921,2.49,157.0,15,false,,Second pair,activities/11448710960.fit.gz,,,921.0,913.0,2489.0,4.199999809265137,2.726177453994751,9.611621856689453,108.0,1591.5,1598.5999755859375,5.55555534362793,0.016070710495114326,,,92.0,84.70539855957031,,142.64260864257812,,,210.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,2497.800048828125,1707188352.0,3.0,1.840000033378601,0.4399999976158142,-3.2100000381469727,0.6899999976158142,1015.2999877929688,1.4299999475479126,2.140000104904175,186.0,0.0,1707141888.0,1707179008.0,0.875,,15467879.0,0.0,1.0,0.7699999809265137,18112.0,0.0,,,,,0.0,2.7024972438812256,137.0,,,,2550.0,,,,,,""
10718968274,"Feb 8, 2024, 3:22:30 AM",Evening Run,Run,"",1560,4.66,,,false,,Second pair,,,,1560.0,1560.0,4667.10693359375,,2.9917352199554443,,,,,,0.0,,,,,,,,,416.17041015625,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,15467879.0,,,,,,,,,,0.0,2.9917352199554443,0.0,,,,,,,,,,""
10743476645,"Feb 11, 2024, 7:53:41 PM",Lunch Run,Run,,2788,8.15,173.0,81,false,,Second pair,activities/11488132749.fit.gz,,,2788.0,2770.0,8149.0,9.0,2.9418773651123047,29.143686294555664,28.0,1593.5999755859375,1618.300048828125,6.666666507720947,0.01104430016130209,,,91.0,86.4265365600586,,156.90748596191406,,,722.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,8178.89990234375,1707677952.0,1.0,1.5,0.18000000715255737,-7.599999904632568,0.5099999904632568,1021.3300170898438,1.350000023841858,2.4600000381469727,147.0,0.0,1707659904.0,1707697920.0,0.125,,15467879.0,0.0,1.0,0.029999999329447746,25216.0,3.0,,,,,0.0,2.9228837490081787,0.0,,,,7932.0,,,,,,""
10751037490,"Feb 13, 2024, 4:05:54 AM",Night Run,Run,,1106,2.72,156.0,13,false,,Second pair,activities/11495917641.fit.gz,,,1106.0,1099.0,2719.0,4.199999809265137,2.474067449569702,28.013986587524414,18.0,1621.300048828125,1639.5,5.454545497894287,0.11401250213384628,,,88.0,84.4926528930664,,140.7335968017578,,,236.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,2752.800048828125,1707796736.0,1.0,2.7699999809265137,1.2300000190734863,-4.769999980926514,0.5799999833106995,1015.0399780273438,1.6200000047683716,2.309999942779541,239.0,0.0,1707746176.0,1707784320.0,0.125,,15467879.0,0.0,1.0,0.30000001192092896,30066.0,0.0,,,,,0.0,2.4584085941314697,1530.0,,,,3098.0,,,,,,""
10758052731,"Feb 14, 2024, 3:59:45 AM",30m Upper Body Shred,Workout,HIIT with Coach Bryan,1609,0,,,false,,,activities/11503141671.fit.gz,,,1609.0,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,118.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,media/592b002d-a124-4458-a79b-12674f39a029.jpg|media/b403af5a-3f85-47e6-a8a5-adf602a3337a.jpg
10764395237,"Feb 15, 2024, 3:37:48 AM",35m Core Burn,Workout,Bodyweight strength with Coach Bryan,1817,0,,,false,,,activities/11509663441.fit.gz,,,1817.0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,261.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,media/c5824d57-8931-446c-be3b-2e37336910ea.jpg|media/b3caf9a4-ed70-4320-990f-490205caeae7.jpg
10783089651,"Feb 17, 2024, 9:52:13 PM",Afternoon Run,Run,,2421,7.23,170.0,64,false,,Second pair,activities/11528915534.fit.gz,,,2421.0,2397.0,7230.0,6.400000095367432,3.016270399093628,20.936250686645508,44.0,1593.5999755859375,1614.699951171875,6.0,0.01106500718742609,,,93.0,86.6951675415039,,153.7677001953125,,,610.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,7248.0,1708203648.0,1.0,2.380000114440918,1.0700000524520874,-9.609999656677246,0.4099999964237213,1025.0699462890625,1.4199999570846558,2.559999942779541,125.0,0.0,1708177792.0,1708216704.0,0.375,,15467879.0,0.0,1.0,0.009999999776482582,31563.0,2.0,,,,,0.0,2.9863693714141846,0.0,,,,6876.0,,,,,,""
